fecha,capa1,capa2,capa3,iep_total,pesos_version,capa1_adj,capa2_adj,capa3_adj,iep_ajustado
1999-06-07,,,,,incompleta-v4,,,,
1999-06-08,,,,,incompleta-v4,,,,
1999-06-09,,,,,incompleta-v4,,,,
1999-06-10,,,,,incompleta-v4,,,,
1999-06-11,,,,,incompleta-v4,,,,
1999-06-14,,,,,incompleta-v4,,,,
1999-06-15,,,,,incompleta-v4,,,,
1999-06-16,,,,,incompleta-v4,,,,
1999-06-17,,,,,incompleta-v4,,,,
1999-06-18,,,,,incompleta-v4,,,,
1999-06-21,,,,,incompleta-v4,,,,
1999-06-22,,,,,incompleta-v4,,,,
1999-06-23,,,,,incompleta-v4,,,,
1999-06-24,,,,,incompleta-v4,,,,
1999-06-25,,,,,incompleta-v4,,,,
1999-06-28,,,,,incompleta-v4,,,,
1999-06-29,,,,,incompleta-v4,,,,
1999-06-30,,,,,incompleta-v4,,,,
1999-07-01,,,,,incompleta-v4,,,,
1999-07-02,,,,,incompleta-v4,,,,
1999-07-05,,,,,incompleta-v4,,,,
1999-07-06,,,,,incompleta-v4,,,,
1999-07-07,,,,,incompleta-v4,,,,
1999-07-08,,,,,incompleta-v4,,,,
1999-07-09,,,,,incompleta-v4,,,,
1999-07-12,,,,,incompleta-v4,,,,
1999-07-13,,,,,incompleta-v4,,,,
1999-07-14,,,,,incompleta-v4,,,,
1999-07-15,,,,,incompleta-v4,,,,
1999-07-16,,,,,incompleta-v4,,,,
1999-07-19,,,,,incompleta-v4,,,,
1999-07-20,,,,,incompleta-v4,,,,
1999-07-21,,,,,incompleta-v4,,,,
1999-07-22,,,,,incompleta-v4,,,,
1999-07-23,,,,,incompleta-v4,,,,
1999-07-26,,,,,incompleta-v4,,,,
1999-07-27,,,,,incompleta-v4,,,,
1999-07-28,,,,,incompleta-v4,,,,
1999-07-29,,,,,incompleta-v4,,,,
1999-07-30,,,,,incompleta-v4,,,,
1999-08-02,,,,,incompleta-v4,,,,
1999-08-03,,,,,incompleta-v4,,,,
1999-08-04,,,,,incompleta-v4,,,,
1999-08-05,,,,,incompleta-v4,,,,
1999-08-06,,,,,incompleta-v4,,,,
1999-08-09,,,,,incompleta-v4,,,,
1999-08-10,,,,,incompleta-v4,,,,
1999-08-11,,,,,incompleta-v4,,,,
1999-08-12,,,,,incompleta-v4,,,,
1999-08-13,,,,,incompleta-v4,,,,
1999-08-16,,,,,incompleta-v4,,,,
1999-08-17,,,,,incompleta-v4,,,,
1999-08-18,,,,,incompleta-v4,,,,
1999-08-19,,,,,incompleta-v4,,,,
1999-08-20,,,,,incompleta-v4,,,,
1999-08-23,,,,,incompleta-v4,,,,
1999-08-24,,,,,incompleta-v4,,,,
1999-08-25,,,,,incompleta-v4,,,,
1999-08-26,,,,,incompleta-v4,,,,
1999-08-27,,,,,incompleta-v4,,,,
1999-08-30,,,,,incompleta-v4,,,,
1999-08-31,,,,,incompleta-v4,,,,
1999-09-01,,,,,incompleta-v4,,,,
1999-09-02,,,,,incompleta-v4,,,,
1999-09-03,,,,,incompleta-v4,,,,
1999-09-06,,,,,incompleta-v4,,,,
1999-09-07,,,,,incompleta-v4,,,,
1999-09-08,,,,,incompleta-v4,,,,
1999-09-09,,,,,incompleta-v4,,,,
1999-09-10,,,,,incompleta-v4,,,,
1999-09-13,,,,,incompleta-v4,,,,
1999-09-14,,,,,incompleta-v4,,,,
1999-09-15,,,,,incompleta-v4,,,,
1999-09-16,,,,,incompleta-v4,,,,
1999-09-17,,,,,incompleta-v4,,,,
1999-09-20,,,,,incompleta-v4,,,,
1999-09-21,,,,,incompleta-v4,,,,
1999-09-22,,,,,incompleta-v4,,,,
1999-09-23,,,,,incompleta-v4,,,,
1999-09-24,,,,,incompleta-v4,,,,
1999-09-27,,,,,incompleta-v4,,,,
1999-09-28,,,,,incompleta-v4,,,,
1999-09-29,,,,,incompleta-v4,,,,
1999-09-30,,,,,incompleta-v4,,,,
1999-10-01,,,,,incompleta-v4,,,,
1999-10-04,,,,,incompleta-v4,,,,
1999-10-05,,,,,incompleta-v4,,,,
1999-10-06,,,,,incompleta-v4,,,,
1999-10-07,,,,,incompleta-v4,,,,
1999-10-08,,,,,incompleta-v4,,,,
1999-10-11,,,,,incompleta-v4,,,,
1999-10-12,,,,,incompleta-v4,,,,
1999-10-13,,,,,incompleta-v4,,,,
1999-10-14,,,,,incompleta-v4,,,,
1999-10-15,,,,,incompleta-v4,,,,
1999-10-18,,,,,incompleta-v4,,,,
1999-10-19,,,,,incompleta-v4,,,,
1999-10-20,,,,,incompleta-v4,,,,
1999-10-21,,,,,incompleta-v4,,,,
1999-10-22,,,,,incompleta-v4,,,,
1999-10-25,,,,,incompleta-v4,,,,
1999-10-26,,,,,incompleta-v4,,,,
1999-10-27,,,,,incompleta-v4,,,,
1999-10-28,,,,,incompleta-v4,,,,
1999-10-29,,,,,incompleta-v4,,,,
1999-11-01,,,,,incompleta-v4,,,,
1999-11-02,,,,,incompleta-v4,,,,
1999-11-03,,,,,incompleta-v4,,,,
1999-11-04,,,,,incompleta-v4,,,,
1999-11-05,,,,,incompleta-v4,,,,
1999-11-08,,,,,incompleta-v4,,,,
1999-11-09,,,,,incompleta-v4,,,,
1999-11-10,,,,,incompleta-v4,,,,
1999-11-11,,,,,incompleta-v4,,,,
1999-11-12,,,,,incompleta-v4,,,,
1999-11-15,,,,,incompleta-v4,,,,
1999-11-16,,,,,incompleta-v4,,,,
1999-11-17,,,,,incompleta-v4,,,,
1999-11-18,,,,,incompleta-v4,,,,
1999-11-19,,,,,incompleta-v4,,,,
1999-11-22,,,,,incompleta-v4,,,,
1999-11-23,,,,,incompleta-v4,,,,
1999-11-24,,,,,incompleta-v4,,,,
1999-11-25,,,,,incompleta-v4,,,,
1999-11-26,,,,,incompleta-v4,,,,
1999-11-29,,,,,incompleta-v4,,,,
1999-11-30,,,,,incompleta-v4,,,,
1999-12-01,,,,,incompleta-v4,,,,
1999-12-02,,,,,incompleta-v4,,,,
1999-12-03,,,,,incompleta-v4,,,,
1999-12-06,,,,,incompleta-v4,,,,
1999-12-07,,,,,incompleta-v4,,,,
1999-12-08,,,,,incompleta-v4,,,,
1999-12-09,,,,,incompleta-v4,,,,
1999-12-10,,,,,incompleta-v4,,,,
1999-12-13,,,,,incompleta-v4,,,,
1999-12-14,,,,,incompleta-v4,,,,
1999-12-15,,,,,incompleta-v4,,,,
1999-12-16,,,,,incompleta-v4,,,,
1999-12-17,,,,,incompleta-v4,,,,
1999-12-20,,,,,incompleta-v4,,,,
1999-12-21,,,,,incompleta-v4,,,,
1999-12-22,,,,,incompleta-v4,,,,
1999-12-23,,,,,incompleta-v4,,,,
1999-12-24,,,,,incompleta-v4,,,,
1999-12-27,,,,,incompleta-v4,,,,
1999-12-28,,,,,incompleta-v4,,,,
1999-12-29,,,,,incompleta-v4,,,,
1999-12-30,,,,,incompleta-v4,,,,
1999-12-31,,,,,incompleta-v4,,,,
2000-01-03,,,,,incompleta-v4,,,,
2000-01-04,,,,,incompleta-v4,,,,
2000-01-05,,,,,incompleta-v4,,,,
2000-01-06,,,,,incompleta-v4,,,,
2000-01-07,,,,,incompleta-v4,,,,
2000-01-10,,,,,incompleta-v4,,,,
2000-01-11,,,,,incompleta-v4,,,,
2000-01-12,,,,,incompleta-v4,,,,
2000-01-13,,,,,incompleta-v4,,,,
2000-01-14,,,,,incompleta-v4,,,,
2000-01-18,,,,,incompleta-v4,,,,
2000-01-19,,,,,incompleta-v4,,,,
2000-01-20,,,,,incompleta-v4,,,,
2000-01-21,,,,,incompleta-v4,,,,
2000-01-24,,,,,incompleta-v4,,,,
2000-01-25,,,,,incompleta-v4,,,,
2000-01-26,,,,,incompleta-v4,,,,
2000-01-27,,,,,incompleta-v4,,,,
2000-01-28,,,,,incompleta-v4,,,,
2000-01-31,,,,,incompleta-v4,,,,
2000-02-01,,,,,incompleta-v4,,,,
2000-02-02,,,,,incompleta-v4,,,,
2000-02-03,,,,,incompleta-v4,,,,
2000-02-04,,,,,incompleta-v4,,,,
2000-02-07,,,,,incompleta-v4,,,,
2000-02-08,,,,,incompleta-v4,,,,
2000-02-09,,,,,incompleta-v4,,,,
2000-02-10,,,,,incompleta-v4,,,,
2000-02-11,,,,,incompleta-v4,,,,
2000-02-14,,,,,incompleta-v4,,,,
2000-02-15,,,,,incompleta-v4,,,,
2000-02-16,,,,,incompleta-v4,,,,
2000-02-17,,,,,incompleta-v4,,,,
2000-02-18,,,,,incompleta-v4,,,,
2000-02-22,,,,,incompleta-v4,,,,
2000-02-23,,,,,incompleta-v4,,,,
2000-02-24,,,,,incompleta-v4,,,,
2000-02-25,,,,,incompleta-v4,,,,
2000-02-28,,,,,incompleta-v4,,,,
2000-02-29,,,,,incompleta-v4,,,,
2000-03-01,,,,,incompleta-v4,,,,
2000-03-02,,,,,incompleta-v4,,,,
2000-03-03,,,,,incompleta-v4,,,,
2000-03-06,,,,,incompleta-v4,,,,
2000-03-07,,,,,incompleta-v4,,,,
2000-03-08,,,,,incompleta-v4,,,,
2000-03-09,,,,,incompleta-v4,,,,
2000-03-10,,,,,incompleta-v4,,,,
2000-03-13,,,,,incompleta-v4,,,,
2000-03-14,,,,,incompleta-v4,,,,
2000-03-15,,,,,incompleta-v4,,,,
2000-03-16,,,,,incompleta-v4,,,,
2000-03-17,,,,,incompleta-v4,,,,
2000-03-20,,,,,incompleta-v4,,,,
2000-03-21,,,,,incompleta-v4,,,,
2000-03-22,,,,,incompleta-v4,,,,
2000-03-23,,,,,incompleta-v4,,,,
2000-03-24,,,,,incompleta-v4,,,,
2000-03-27,,,,,incompleta-v4,,,,
2000-03-28,,,,,incompleta-v4,,,,
2000-03-29,,,,,incompleta-v4,,,,
2000-03-30,,,,,incompleta-v4,,,,
2000-03-31,,,,,incompleta-v4,,,,
2000-04-03,,,,,incompleta-v4,,,,
2000-04-04,,,,,incompleta-v4,,,,
2000-04-05,,,,,incompleta-v4,,,,
2000-04-06,,,,,incompleta-v4,,,,
2000-04-07,,,,,incompleta-v4,,,,
2000-04-10,,,,,incompleta-v4,,,,
2000-04-11,,,,,incompleta-v4,,,,
2000-04-12,,,,,incompleta-v4,,,,
2000-04-13,,,,,incompleta-v4,,,,
2000-04-14,,,,,incompleta-v4,,,,
2000-04-17,,,,,incompleta-v4,,,,
2000-04-18,,,,,incompleta-v4,,,,
2000-04-19,,,,,incompleta-v4,,,,
2000-04-20,,,,,incompleta-v4,,,,
2000-04-21,,,,,incompleta-v4,,,,
2000-04-25,,,,,incompleta-v4,,,,
2000-04-26,,,,,incompleta-v4,,,,
2000-04-27,,,,,incompleta-v4,,,,
2000-04-28,,,,,incompleta-v4,,,,
2000-05-01,,,,,incompleta-v4,,,,
2000-05-02,,,,,incompleta-v4,,,,
2000-05-03,,,,,incompleta-v4,,,,
2000-05-04,,,,,incompleta-v4,,,,
2000-05-05,,,,,incompleta-v4,,,,
2000-05-08,,,,,incompleta-v4,,,,
2000-05-09,,,,,incompleta-v4,,,,
2000-05-10,,,,,incompleta-v4,,,,
2000-05-11,,,,,incompleta-v4,,,,
2000-05-12,,,,,incompleta-v4,,,,
2000-05-15,,,,,incompleta-v4,,,,
2000-05-16,,,,,incompleta-v4,,,,
2000-05-17,,,,,incompleta-v4,,,,
2000-05-18,,,,,incompleta-v4,,,,
2000-05-19,,,,,incompleta-v4,,,,
2000-05-22,,,,,incompleta-v4,,,,
2000-05-23,,,,,incompleta-v4,,,,
2000-05-24,,,,,incompleta-v4,,,,
2000-05-25,,,,,incompleta-v4,,,,
2000-05-26,,,,,incompleta-v4,,,,
2000-05-29,,,,,incompleta-v4,,,,
2000-05-30,,,,,incompleta-v4,,,,
2000-05-31,,,,,incompleta-v4,,,,
2000-06-01,,,,,incompleta-v4,,,,
2000-06-02,,,,,incompleta-v4,,,,
2000-06-05,,,,,incompleta-v4,,,,
2000-06-06,,,,,incompleta-v4,,,,
2000-06-07,,,,,incompleta-v4,,,,
2000-06-08,,,,,incompleta-v4,,,,
2000-06-09,,,,,incompleta-v4,,,,
2000-06-12,,,,,incompleta-v4,,,,
2000-06-13,,,,,incompleta-v4,,,,
2000-06-14,,,,,incompleta-v4,,,,
2000-06-15,,,,,incompleta-v4,,,,
2000-06-16,,,,,incompleta-v4,,,,
2000-06-19,,,,,incompleta-v4,,,,
2000-06-20,,,,,incompleta-v4,,,,
2000-06-21,,,,,incompleta-v4,,,,
2000-06-22,,,,,incompleta-v4,,,,
2000-06-23,,,,,incompleta-v4,,,,
2000-06-26,,,,,incompleta-v4,,,,
2000-06-27,,,,,incompleta-v4,,,,
2000-06-28,,,,,incompleta-v4,,,,
2000-06-29,,,,,incompleta-v4,,,,
2000-06-30,,,,,incompleta-v4,,,,
2000-07-03,,,,,incompleta-v4,,,,
2000-07-04,,,,,incompleta-v4,,,,
2000-07-05,,,,,incompleta-v4,,,,
2000-07-06,,,,,incompleta-v4,,,,
2000-07-07,,,,,incompleta-v4,,,,
2000-07-10,,,,,incompleta-v4,,,,
2000-07-11,,,,,incompleta-v4,,,,
2000-07-12,,,,,incompleta-v4,,,,
2000-07-13,,,,,incompleta-v4,,,,
2000-07-14,,,,,incompleta-v4,,,,
2000-07-17,,,,,incompleta-v4,,,,
2000-07-18,,,,,incompleta-v4,,,,
2000-07-19,,,,,incompleta-v4,,,,
2000-07-20,,,,,incompleta-v4,,,,
2000-07-21,,,,,incompleta-v4,,,,
2000-07-24,,,,,incompleta-v4,,,,
2000-07-25,,,,,incompleta-v4,,,,
2000-07-26,,,,,incompleta-v4,,,,
2000-07-27,,,,,incompleta-v4,,,,
2000-07-28,,,,,incompleta-v4,,,,
2000-07-31,,,,,incompleta-v4,,,,
2000-08-01,,,,,incompleta-v4,,,,
2000-08-02,,,,,incompleta-v4,,,,
2000-08-03,,,,,incompleta-v4,,,,
2000-08-04,,,,,incompleta-v4,,,,
2000-08-07,,,,,incompleta-v4,,,,
2000-08-08,,,,,incompleta-v4,,,,
2000-08-09,,,,,incompleta-v4,,,,
2000-08-10,,,,,incompleta-v4,,,,
2000-08-11,,,,,incompleta-v4,,,,
2000-08-14,,,,,incompleta-v4,,,,
2000-08-15,,,,,incompleta-v4,,,,
2000-08-16,,,,,incompleta-v4,,,,
2000-08-17,,,,,incompleta-v4,,,,
2000-08-18,,,,,incompleta-v4,,,,
2000-08-21,,,,,incompleta-v4,,,,
2000-08-22,,,,,incompleta-v4,,,,
2000-08-23,,,,,incompleta-v4,,,,
2000-08-24,,,,,incompleta-v4,,,,
2000-08-25,,,,,incompleta-v4,,,,
2000-08-28,,,,,incompleta-v4,,,,
2000-08-29,,,,,incompleta-v4,,,,
2000-08-30,,,,,incompleta-v4,,,,
2000-08-31,,,,,incompleta-v4,,,,
2000-09-01,,,,,incompleta-v4,,,,
2000-09-05,,,,,incompleta-v4,,,,
2000-09-06,,,,,incompleta-v4,,,,
2000-09-07,,,,,incompleta-v4,,,,
2000-09-08,,,,,incompleta-v4,,,,
2000-09-11,,,,,incompleta-v4,,,,
2000-09-12,,,,,incompleta-v4,,,,
2000-09-13,,,,,incompleta-v4,,,,
2000-09-14,,,,,incompleta-v4,,,,
2000-09-15,,,,,incompleta-v4,,,,
2000-09-18,,,,,incompleta-v4,,,,
2000-09-19,,,,,incompleta-v4,,,,
2000-09-20,,,,,incompleta-v4,,,,
2000-09-21,,,,,incompleta-v4,,,,
2000-09-22,,,,,incompleta-v4,,,,
2000-09-25,,,,,incompleta-v4,,,,
2000-09-26,,,,,incompleta-v4,,,,
2000-09-27,,,,,incompleta-v4,,,,
2000-09-28,,,,,incompleta-v4,,,,
2000-09-29,,,,,incompleta-v4,,,,
2000-10-02,,,,,incompleta-v4,,,,
2000-10-03,,,,,incompleta-v4,,,,
2000-10-04,,,,,incompleta-v4,,,,
2000-10-05,,,,,incompleta-v4,,,,
2000-10-06,,,,,incompleta-v4,,,,
2000-10-09,,,,,incompleta-v4,,,,
2000-10-10,,,,,incompleta-v4,,,,
2000-10-11,,,,,incompleta-v4,,,,
2000-10-12,,,,,incompleta-v4,,,,
2000-10-13,,,,,incompleta-v4,,,,
2000-10-16,,,,,incompleta-v4,,,,
2000-10-17,,,,,incompleta-v4,,,,
2000-10-18,,,,,incompleta-v4,,,,
2000-10-19,,,,,incompleta-v4,,,,
2000-10-20,,,,,incompleta-v4,,,,
2000-10-23,,,,,incompleta-v4,,,,
2000-10-24,,,,,incompleta-v4,,,,
2000-10-25,,,,,incompleta-v4,,,,
2000-10-26,,,,,incompleta-v4,,,,
2000-10-27,,,,,incompleta-v4,,,,
2000-10-30,,,,,incompleta-v4,,,,
2000-10-31,,,,,incompleta-v4,,,,
2000-11-01,,,,,incompleta-v4,,,,
2000-11-02,,,,,incompleta-v4,,,,
2000-11-03,,,,,incompleta-v4,,,,
2000-11-06,,,,,incompleta-v4,,,,
2000-11-07,,,,,incompleta-v4,,,,
2000-11-08,,,,,incompleta-v4,,,,
2000-11-09,,,,,incompleta-v4,,,,
2000-11-10,,,,,incompleta-v4,,,,
2000-11-13,,,,,incompleta-v4,,,,
2000-11-14,,,,,incompleta-v4,,,,
2000-11-15,,,,,incompleta-v4,,,,
2000-11-16,,,,,incompleta-v4,,,,
2000-11-17,,,,,incompleta-v4,,,,
2000-11-20,,,,,incompleta-v4,,,,
2000-11-21,,,,,incompleta-v4,,,,
2000-11-22,,,,,incompleta-v4,,,,
2000-11-23,,,,,incompleta-v4,,,,
2000-11-24,,,,,incompleta-v4,,,,
2000-11-27,,,,,incompleta-v4,,,,
2000-11-28,,,,,incompleta-v4,,,,
2000-11-29,,,,,incompleta-v4,,,,
2000-11-30,,,,,incompleta-v4,,,,
2000-12-01,,,,,incompleta-v4,,,,
2000-12-04,,,,,incompleta-v4,,,,
2000-12-05,,,,,incompleta-v4,,,,
2000-12-06,,,,,incompleta-v4,,,,
2000-12-07,,,,,incompleta-v4,,,,
2000-12-08,,,,,incompleta-v4,,,,
2000-12-11,,,,,incompleta-v4,,,,
2000-12-12,,,,,incompleta-v4,,,,
2000-12-13,,,,,incompleta-v4,,,,
2000-12-14,,,,,incompleta-v4,,,,
2000-12-15,,,,,incompleta-v4,,,,
2000-12-18,,,,,incompleta-v4,,,,
2000-12-19,,,,,incompleta-v4,,,,
2000-12-20,,,,,incompleta-v4,,,,
2000-12-21,,,,,incompleta-v4,,,,
2000-12-22,,,,,incompleta-v4,,,,
2000-12-26,,,,,incompleta-v4,,,,
2000-12-27,,,,,incompleta-v4,,,,
2000-12-28,,,,,incompleta-v4,,,,
2000-12-29,,,,,incompleta-v4,,,,
2001-01-02,,,,,incompleta-v4,,,,
2001-01-03,,,,,incompleta-v4,,,,
2001-01-04,,,,,incompleta-v4,,,,
2001-01-05,,,,,incompleta-v4,,,,
2001-01-08,,,,,incompleta-v4,,,,
2001-01-09,,,,,incompleta-v4,,,,
2001-01-10,,,,,incompleta-v4,,,,
2001-01-11,,,,,incompleta-v4,,,,
2001-01-12,,,,,incompleta-v4,,,,
2001-01-15,,,,,incompleta-v4,,,,
2001-01-16,,,,,incompleta-v4,,,,
2001-01-17,,,,,incompleta-v4,,,,
2001-01-18,,,,,incompleta-v4,,,,
2001-01-19,,,,,incompleta-v4,,,,
2001-01-22,,,,,incompleta-v4,,,,
2001-01-23,,,,,incompleta-v4,,,,
2001-01-24,,,,,incompleta-v4,,,,
2001-01-25,,,,,incompleta-v4,,,,
2001-01-26,,,,,incompleta-v4,,,,
2001-01-29,,,,,incompleta-v4,,,,
2001-01-30,,,,,incompleta-v4,,,,
2001-01-31,,,,,incompleta-v4,,,,
2001-02-01,,,,,incompleta-v4,,,,
2001-02-02,,,,,incompleta-v4,,,,
2001-02-05,,,,,incompleta-v4,,,,
2001-02-06,,,,,incompleta-v4,,,,
2001-02-07,,,,,incompleta-v4,,,,
2001-02-08,,,,,incompleta-v4,,,,
2001-02-09,,,,,incompleta-v4,,,,
2001-02-12,,,,,incompleta-v4,,,,
2001-02-13,,,,,incompleta-v4,,,,
2001-02-14,,,,,incompleta-v4,,,,
2001-02-15,,,,,incompleta-v4,,,,
2001-02-16,,,,,incompleta-v4,,,,
2001-02-19,,,,,incompleta-v4,,,,
2001-02-20,,,,,incompleta-v4,,,,
2001-02-21,,,,,incompleta-v4,,,,
2001-02-22,,,,,incompleta-v4,,,,
2001-02-23,,,,,incompleta-v4,,,,
2001-02-26,,,,,incompleta-v4,,,,
2001-02-27,,,,,incompleta-v4,,,,
2001-02-28,,,,,incompleta-v4,,,,
2001-03-01,,,,,incompleta-v4,,,,
2001-03-02,,,,,incompleta-v4,,,,
2001-03-05,,,,,incompleta-v4,,,,
2001-03-06,,,,,incompleta-v4,,,,
2001-03-07,,,,,incompleta-v4,,,,
2001-03-08,,,,,incompleta-v4,,,,
2001-03-09,,,,,incompleta-v4,,,,
2001-03-12,,,,,incompleta-v4,,,,
2001-03-13,,,,,incompleta-v4,,,,
2001-03-14,,,,,incompleta-v4,,,,
2001-03-15,,,,,incompleta-v4,,,,
2001-03-16,,,,,incompleta-v4,,,,
2001-03-19,,,,,incompleta-v4,,,,
2001-03-20,,,,,incompleta-v4,,,,
2001-03-21,,,,,incompleta-v4,,,,
2001-03-22,,,,,incompleta-v4,,,,
2001-03-23,,,,,incompleta-v4,,,,
2001-03-26,,,,,incompleta-v4,,,,
2001-03-27,,,,,incompleta-v4,,,,
2001-03-28,,,,,incompleta-v4,,,,
2001-03-29,,,,,incompleta-v4,,,,
2001-03-30,,,,,incompleta-v4,,,,
2001-04-02,,,,,incompleta-v4,,,,
2001-04-03,,,,,incompleta-v4,,,,
2001-04-04,,,,,incompleta-v4,,,,
2001-04-05,,,,,incompleta-v4,,,,
2001-04-06,,,,,incompleta-v4,,,,
2001-04-09,,,,,incompleta-v4,,,,
2001-04-10,,,,,incompleta-v4,,,,
2001-04-11,,,,,incompleta-v4,,,,
2001-04-12,,,,,incompleta-v4,,,,
2001-04-16,,,,,incompleta-v4,,,,
2001-04-17,,,,,incompleta-v4,,,,
2001-04-18,,,,,incompleta-v4,,,,
2001-04-19,,,,,incompleta-v4,,,,
2001-04-20,,,,,incompleta-v4,,,,
2001-04-23,,,,,incompleta-v4,,,,
2001-04-24,,,,,incompleta-v4,,,,
2001-04-25,,,,,incompleta-v4,,,,
2001-04-26,,,,,incompleta-v4,,,,
2001-04-27,,,,,incompleta-v4,,,,
2001-04-30,,,,,incompleta-v4,,,,
2001-05-01,,,,,incompleta-v4,,,,
2001-05-02,,,,,incompleta-v4,,,,
2001-05-03,,,,,incompleta-v4,,,,
2001-05-04,,,,,incompleta-v4,,,,
2001-05-07,,,,,incompleta-v4,,,,
2001-05-08,,,,,incompleta-v4,,,,
2001-05-09,,,,,incompleta-v4,,,,
2001-05-10,,,,,incompleta-v4,,,,
2001-05-11,,,,,incompleta-v4,,,,
2001-05-14,,,,,incompleta-v4,,,,
2001-05-15,,,,,incompleta-v4,,,,
2001-05-16,,,,,incompleta-v4,,,,
2001-05-17,,,,,incompleta-v4,,,,
2001-05-18,,,,,incompleta-v4,,,,
2001-05-21,,,,,incompleta-v4,,,,
2001-05-22,,,,,incompleta-v4,,,,
2001-05-23,,,,,incompleta-v4,,,,
2001-05-24,,,,,incompleta-v4,,,,
2001-05-25,,,,,incompleta-v4,,,,
2001-05-28,,,,,incompleta-v4,,,,
2001-05-29,,,,,incompleta-v4,,,,
2001-05-30,,,,,incompleta-v4,,,,
2001-05-31,,,,,incompleta-v4,,,,
2001-06-01,,,,,incompleta-v4,,,,
2001-06-04,,,,,incompleta-v4,,,,
2001-06-05,,,,,incompleta-v4,,,,
2001-06-06,,,,,incompleta-v4,,,,
2001-06-07,,,,,incompleta-v4,,,,
2001-06-08,,,,,incompleta-v4,,,,
2001-06-11,,,,,incompleta-v4,,,,
2001-06-12,,,,,incompleta-v4,,,,
2001-06-13,,,,,incompleta-v4,,,,
2001-06-14,,,,,incompleta-v4,,,,
2001-06-15,,,,,incompleta-v4,,,,
2001-06-18,,,,,incompleta-v4,,,,
2001-06-19,,,,,incompleta-v4,,,,
2001-06-20,,,,,incompleta-v4,,,,
2001-06-21,,,,,incompleta-v4,,,,
2001-06-22,,,,,incompleta-v4,,,,
2001-06-25,,,,,incompleta-v4,,,,
2001-06-26,,,,,incompleta-v4,,,,
2001-06-27,,,,,incompleta-v4,,,,
2001-06-28,,,,,incompleta-v4,,,,
2001-06-29,,,,,incompleta-v4,,,,
2001-07-02,,,,,incompleta-v4,,,,
2001-07-03,,,,,incompleta-v4,,,,
2001-07-04,,,,,incompleta-v4,,,,
2001-07-05,,,,,incompleta-v4,,,,
2001-07-06,,,,,incompleta-v4,,,,
2001-07-09,,,,,incompleta-v4,,,,
2001-07-10,,,,,incompleta-v4,,,,
2001-07-11,,,,,incompleta-v4,,,,
2001-07-12,,,,,incompleta-v4,,,,
2001-07-13,,,,,incompleta-v4,,,,
2001-07-16,,,,,incompleta-v4,,,,
2001-07-17,,,,,incompleta-v4,,,,
2001-07-18,,,,,incompleta-v4,,,,
2001-07-19,,,,,incompleta-v4,,,,
2001-07-20,,,,,incompleta-v4,,,,
2001-07-23,,,,,incompleta-v4,,,,
2001-07-24,,,,,incompleta-v4,,,,
2001-07-25,,,,,incompleta-v4,,,,
2001-07-26,,,,,incompleta-v4,,,,
2001-07-27,,,,,incompleta-v4,,,,
2001-07-30,,,,,incompleta-v4,,,,
2001-07-31,,,,,incompleta-v4,,,,
2001-08-01,,,,,incompleta-v4,,,,
2001-08-02,,,,,incompleta-v4,,,,
2001-08-03,,,,,incompleta-v4,,,,
2001-08-06,,,,,incompleta-v4,,,,
2001-08-07,,,,,incompleta-v4,,,,
2001-08-08,,,,,incompleta-v4,,,,
2001-08-09,,,,,incompleta-v4,,,,
2001-08-10,,,,,incompleta-v4,,,,
2001-08-13,,,,,incompleta-v4,,,,
2001-08-14,,,,,incompleta-v4,,,,
2001-08-15,,,,,incompleta-v4,,,,
2001-08-16,,,,,incompleta-v4,,,,
2001-08-17,,,,,incompleta-v4,,,,
2001-08-20,,,,,incompleta-v4,,,,
2001-08-21,,,,,incompleta-v4,,,,
2001-08-22,,,,,incompleta-v4,,,,
2001-08-23,,,,,incompleta-v4,,,,
2001-08-24,,,,,incompleta-v4,,,,
2001-08-27,,,,,incompleta-v4,,,,
2001-08-28,,,,,incompleta-v4,,,,
2001-08-29,,,,,incompleta-v4,,,,
2001-08-30,,,,,incompleta-v4,,,,
2001-08-31,,,,,incompleta-v4,,,,
2001-09-03,,,,,incompleta-v4,,,,
2001-09-04,,,,,incompleta-v4,,,,
2001-09-05,,,,,incompleta-v4,,,,
2001-09-06,,,,,incompleta-v4,,,,
2001-09-07,,,,,incompleta-v4,,,,
2001-09-10,,,,,incompleta-v4,,,,
2001-09-11,,,,,incompleta-v4,,,,
2001-09-12,,,,,incompleta-v4,,,,
2001-09-13,,,,,incompleta-v4,,,,
2001-09-14,,,,,incompleta-v4,,,,
2001-09-17,,,,,incompleta-v4,,,,
2001-09-18,,,,,incompleta-v4,,,,
2001-09-19,,,,,incompleta-v4,,,,
2001-09-20,,,,,incompleta-v4,,,,
2001-09-21,,,,,incompleta-v4,,,,
2001-09-24,,,,,incompleta-v4,,,,
2001-09-25,,,,,incompleta-v4,,,,
2001-09-26,,,,,incompleta-v4,,,,
2001-09-27,,,,,incompleta-v4,,,,
2001-09-28,,,,,incompleta-v4,,,,
2001-10-01,,,,,incompleta-v4,,,,
2001-10-02,,,,,incompleta-v4,,,,
2001-10-03,,,,,incompleta-v4,,,,
2001-10-04,,,,,incompleta-v4,,,,
2001-10-05,,,,,incompleta-v4,,,,
2001-10-08,,,,,incompleta-v4,,,,
2001-10-09,,,,,incompleta-v4,,,,
2001-10-10,,,,,incompleta-v4,,,,
